marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,sentiment
US,2713340,RM0AI07A2WDYG,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,2,N,Y,wrong  color,I ordered in magenta got a black one not happy,11/05/2015,0
US,52507544,R3Q7I9I59GHOIP,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,2,0,1,N,Y,Freezes,"I have a solitaire game on the kindle, and it periodically freezes, and I have to shut it down completely in order get it to work again; very frustrating. I haven't tried my other games yet. But no problem streaming  a movie.",11/05/2015,0
US,51204710,R3PWVS9XR931W3,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,1,N,Y,I have to say that I love that it has a forward-facing camera,"I have a 2nd generation Fire HD, and now this 4th generation.  I have to say that I love that it has a forward-facing camera.  However, the operating system on this one is terrible.  It's difficult to do the simplest task, such as turning the volume up and down - you have to go into Settings, Device Settings, etc, rather than just being in the toolbar at the top like the older version.",11/05/2015,0
US,18298709,R3T1VSC924BNPV,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,2,N,N,Don't waste your time/money.,"After buying a brand new Fire HD for my wife as a present, the tablet only lasted about a month before my wife had issues with the device holding a charge and just didn't work. We were more than happy to have exchanged the tablet for another brand new tablet (what I paid for), they only wanted to send us a refurbished one. This was completely unacceptable considering I paid for a new one which ended up not working and that was the only option they gave us. We gladly sent it back and asked for our money back. Never again.",11/05/2015,0
US,13134790,R1EC0RXJ45WJD2,B00KC89C2C,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,4,N,Y,Not Able to Use it Yet,"I haven't been able to learn how to use it yet, as using a tablet is new to me.  I will need more time to work with it, or get someone to help me learn how to use it.",11/05/2015,0
US,8871446,R12EAFAVA5QT4G,B00LCHOCZY,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,1,N,Y,not that easy to go in between user,It got locked up on me when trying to look up another user on my account,11/05/2015,0
US,18681363,R1S0YVP9LU3A0T,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,1,N,Y,"Good for books and apps, bad for web browsing.",Great for books. Wifi connection makes browsing the web iffy and I think the available web browser is kind of crappy. I often encounter moments where I use the browser and it fails to load pages repeatedly. After a few minutes and a retry the page loads fine. May be due to the power saving option that disables wifi when you aren't using it.,11/05/2015,0
US,50509197,R180OC9W019NA,B00LCHS1FG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,1,N,N,Battery life is horrible and no screen mirroring,This model will NOT screen mirror. It's a good kids tablet but it is really only a toy and does not pack the punch needed for a heavy duty or power  usage. For $79 (on sale) give it to the grandkids ages 5-11 they won't complain. It's useless for anyone over that age. Battery life is HORRIBLE. I'm sending it back tomorrow.,11/05/2015,0
US,28159905,RBGVKVCC5ZC12,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,1,N,Y,This device allows ads to interfere with a game and ...,This device allows ads to interfere with a game and freezes it for about 30 seconds.  My older kindle does not do that.  Very disappointing :(:(,11/05/2015,0
US,28849537,R27TBZT3A7ZEK4,B00LCHRQL6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,1,N,Y,Three Stars,I like it but still having truoble connecting ti the internet for some reason:-(,11/05/2015,0
US,27615398,R3PJZFSIMJUW6W,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,1,N,Y,I Enjoy my Kindle,"After one week, I Enjoy my Kindle. I've had the Kindle Fire HD before. So far I'm not seeing really a big difference. I'm not too Thriller with the start up page. I'm really not Interested in all those commercials. And I do Miss the &#34;Bookshelf&#34;. The Kamera could have been left out, it's not that great. But otherwise, I'm liking it.",11/05/2015,0
US,40533128,R1OYB7ABWKAH9D,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,1,N,Y,Disappointed ...,"Disappointed to find it doesn't support Google play store. Also it has no micro-sd card support, only limited hd storage and cloud storage if you are connected via WiFi, which I'm not. You should use a password storage/manager like LastPass because kindle doesn't help with that. Also get the 2year protection plan because the screen cracks easily, I'm talking a drop from knee high while in a protective case.  Anyway, fun toy.",11/05/2015,0
US,46566234,R29UZ2QTQHZ6MU,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,1,N,Y,Fast and light but I can't read my NOOK books!?!,"The definition is great but I'm incredibly disappointed that I can't download a NOOK app so I can read the books I purchased on my previous kindle. Also, the ads on the start page are very annoying. What happened to the books and technology images?  This was a gift from a friend because I'd commented that my web speed on the kindle I had seemed sluggish on my 2011 kindle so he gave me the new one for my birthday. But I'm disappointed that I can't read my nook books on it. Why is that????",10/05/2015,0
US,46507686,R1V5CHQ635KORR,B00LCHS1FG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,0,N,Y,Three Stars,"battery goes low fast, do not know how to use it. i'm older it is confusing",10/05/2015,0
US,42228428,R2S3UTJT7BRLJL,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,1,N,Y,Did. not have the features that I expect.,Did.not have the features that I expect.,10/05/2015,0
US,17366049,R2OSS4TZ43PIQW,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,2,N,Y,I did not know I would not be able to ...,"I did not know I would not be able to access google maps, play store and music. So can not read my books from there on the Fire.",10/05/2015,0
US,25018126,R2RGQGPRD187HV,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,2,0,1,N,Y,"While reading, it often pops back to menu screen ...","While reading, it often pops back to menu screen and when I attempt to return to the book I'm reading, it takes me back to where I was when I started.",10/05/2015,0
US,51344109,RG16WHK6NKY0L,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,0,N,N,Misleading Color and Memory Availability...It's Black or Nothing!,"UPDATE:  I forgot to mention that my first generation Kindle Fire HD has just been put out to pasture.   We had been trying to stream Netflix and Amazon Prime movies/TV shows to our HD TV - and getting frustrated in the process. The Netflix app often crashed, or told us we needed a high-speed connection to make it work (we have the fasted Internet connection possible for residents - 50Mbps). Plus, the shows frequently were so pixelated and clunky that we had to restart the Kindle frequently. Often, the episode just buffered endlessly.   We moved the cable modem and wireless to within 15 feet of the Kindle, thinking that may be helpful. It wasn't.   So we bought an Apple TV device - and were floored by the Blu-ray quality of the images. No buffering. No Netflax app crashes. The Apple TV device absolutely blew away the Kindle HD we were using.   My assessment is that the Kindle Fire HD (First Gen) wasn't built for speed, didn't have a fast enough processor, and had problems with wi-fi.   If you have been having rough, choppy streaming, slow connections, frequent app crashes, or buffering issues, it's likely because your Kindle Fire HD isn't up to the task. Buy an Apple TV device and enjoy super high-quality streaming without a hitch - in full surround sound.   I'll never go back to the Kindle Fire again - no matter what the generation. It's not good for streaming. We don't read books on it. And music doesn't sound all that great. In short, what's the point of having the Kindle Fire HD?   ___  I bought the first generation Kindle Fire HD with the 7in screen. For the most part, it's operated okay - if a little slow and fussy at times. (More about that in a minute.)  I was going to buy the latest generation of the Fire HD 7in. But the availability reminds me of the old joke about Henry Ford making cars back in the day: &#34;You can have any color you want, as long as it's black.&#34;  That's the case here.  Amazon advertises a multitude of colors and options. Yet, when Itry to select a 16GB model in any color than black, I'm switched to an 8GB model or 6in screen model. Or, when I try to select the option of no advertising messages I'm shoved into the color black or 6in screen model. When it comes to those sponsored ads, what difference does it make what color or GB memory size I select?  I've been considering getting a new tablet, one with more memory or in other colors. I've kicked around an iPad, another Kindle, or a Samsung.  The fact that ordering the Kindle in any color other than black or size other than 8GB is near to impossible may tip the scale for me.  The Kindle Fire is okay. But I've owned iPads before and they're more powerful and now - thanks to the iPad Mini - just as light or lighter.  We use our Kindle Fire HD 7in for streaming Netflix or Amazon Prime movies/episodes. I've had problems keeping TV episodes on my Kindle Fire HD because Amazon keeps removing them. And I'm not talking about stuff I download from Prime. I'm talking about stuff I've paid for, that I allegedly &#34;own.&#34; It sometimes turns up missing. I'd have to contact Amazon and explain what's going on. The rep would apologize and download it again for me. Later, it would disappear again.  Silk is an okay browser. But it's no Google. Plus, there are constant questions from the apps about how we want it to proceed.  The first gen Fire HD 7 was a great entry-level tablet for streaming stuff. But it's not all that good for reading (Paperwhite is superior for that purpose), and the battery runs out pretty quickly. We're constantly charging it - with a very short cord that makes using it while charging it difficult.  I may have taken up Amazon on their $99 price for a new HD 7. But, as I wrote, it's 8GB and black (with special offers) or nothing. There's so little memory available to users that the 8GB is not even close to what we'd need. Plus, I would have liked to have had more color choices than black.  I guess I'll try iPad or Samsung for my nexttablet.  That's not a slight against the Kindle. It's been fairly reliable for what we use it for. But I think we need to try something new - even if it does cost 2-3 times more. You get what you pay for.",10/05/2015,0
US,28291908,RGII79VLXKQWF,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,1,N,Y,Good small tablet but,it's a good tablet to have around the house Terrible battery life. 24 hours max whether you use it or not. If you are an android user interface will not have a learning curve otherwise get ready to learn. Screen resolution is fantastic.,10/05/2015,0
US,47342686,R2LXNO2TTP6SEV,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,0,N,Y,Not comfortable to read with for more than 20 mins or ...,Not comfortable to read with for more than 20 mins or so heavy and not very comfortable which was a surprise considering this was kindle.  however the browser and internet and all systems seem to work very well.,10/05/2015,0
US,11362015,REEQYYUQ314NX,B00LCHWEPE,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,1,N,Y,Disappointed.,The effective screen size is smaller than 7&#34;. Screen response is bit leggy.  Very heavy for size and battery runs out in about 9 hrs with average use. No video running. Amazon store runs smoothly but Web surfing on its browser is slow.,10/05/2015,0
US,48134310,R215YDX8ZDJ7XO,B00KC89C2C,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,1,N,Y,One Star,Died after two weeks,10/05/2015,0
US,51903919,R3P6AKPLW73RV5,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,1,N,N,Very disappointed. I am surprised Amazon does not stand behind ...,"After 2 hours on tech support yesterday and 1 1/2 hours today, I was told my 16 month Kindle Fire HD has a hardware problem.  There is no where to take it for repair (or send it) and I was offered a $15 discount on the purchase of a new tablet.  Very disappointed.  I am surprised Amazon does not stand behind this product.",10/05/2015,0
US,34494164,R1GE0DDYYOVOUF,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,2,0,1,N,Y,Hard to see where this tablet is the best choice.,"It is really hard to see where this tablet makes sense.  It is no cheaper than other androids.  I have compared it to my other 7&#34; tablets and it sucks that battery quite a bit more, both when used and when resting.  I am constantly running into apps that won't work, app stores that cannot be accessed, and things that are glitchy.  Amazon has decided I CANNOT have my own wallpaper.  I CANNOT use Google Play.  In order to get Chrome, you have to really dig deep on the web, but Amazon has decided I CANNOT synch any bookmarks.  In general, it is a pretty limited tablet with some very useful features shut off.  Amazon support is sterling and some of the best I have found so that may tip the scale.  But if I had only one tablet, this would not be it.  Look carefully at what it will not do and be sure you don't want the missing features.  I am always reaching for the other tablet to do a lot of things that all the other tablets do with no problem.  I use the Fire about 30% of the time when it is for an app, but not for web access.  It is just to frustrating.",10/05/2015,0
US,38900256,RUWEDUGLOG638,B00KC6Y1MU,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,2,3,N,N,"Will not connect to 5ghz band on Trendnet AC1900 Dual Band Wireless Router, TEW-818DRU","Will not connect to 5ghz band on Trendnet AC1900 Dual Band Wireless Router, TEW-818DRU with standard firmware.  This router has 802.11 a, b, g, n and ac functionality.  I read the specs for the Fire HD tablet before purchasing and it stated does support dual band, and since I already have FireTV that connects to this router no problem, I was surprised when the Fire HD tablet would not.  I googled around for solutions, seems other people are in the same boat with pretty much no success and were very disappointed.  I tried a lot of things and just gave up, and I'm really good with tech, being a linux geek.  It could connect at 2.4 ghz (the router has separate SSID's for each band, and each band has a unique SSID) but my whole reason for getting a new tablet was to replace my aging samsung table which does not have 5 ghz support.  So, I sent back the Fire HD tablet.  Was very disappointed.",10/05/2015,0
US,44596972,R37VOOFVL84DQA,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,1,N,Y,tech is great personalization is terrible,"Fast processing and stunning display. Seems very durable for a tablet however I do not like the fact that you can not turn off special ads without payment, there is no way to customize home or lock screens with wallpaper, turn off carousel, have no access to Google play store or play music, and have to 're purchase all me stuff through Amazon.",10/05/2015,0
US,39373077,R291CIME7QUCZS,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,2,0,0,N,Y,Bland and clunky,I needed a tablet to read PPT slides. However quickly I noticed the screen was too small and it was really clunky. I did not like the OS and just felt it was not worth hating.,9/05/2015,0
US,2342381,RNMNRV2CRGS2,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,2,N,Y,One Star,I love my new Kindle Fire 7 HD.,9/05/2015,0
US,29982952,R2WODZSUQOPGT,B00LCHS1FG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,0,N,Y,Very happy I got it much earlier than was stated,Haven't had enough time yet to do much with it. I just wish it was larger but that is my fault nothing up do with the item.  Very happy I got it much earlier than was stated.<br />Thank you,9/05/2015,0
US,21380076,R2N841WYNEXYY1,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,0,N,Y,eh not impressed,"I've had this for 1 week and it's already slow, has needed to be restarted several times and the pictures it takes are crap. This is my 3rd kindle I guess I shouldn't keep trying them. I wanted to like it because it's affordable but they don't work well. Trying a different brand next time.",9/05/2015,0
US,26044270,R3KJG8PAXVT6RC,B00LCHS1FG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,0,N,Y,One Star,It is not easy to use. I can't get the apps I want.,9/05/2015,0
US,32790879,R2PEHEUPZZCV5U,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,0,N,Y,I am somewhat disappointed a lot of the game apps I play are ...,I am somewhat disappointed a lot of the game apps I play are not available for the fire. So much of the Fire is geared towards Amazon. I really thought I was getting a tablet that would fulfill all my needs. Just a lesson learned.,9/05/2015,0
US,17595734,R2QQLLPQD04XB2,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,0,N,Y,Lost!!!,No real directions on how to best use it!,9/05/2015,0
US,5226653,R3FQ1D768SGQ6I,B00LCHS1FG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,0,N,Y,otherwise very happy with the,Wishing I could get some of the Google apps .otherwise very happy with the tablet,9/05/2015,0
US,37494143,RCDF5JKCV5YVA,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,0,N,N,I would not recommend this product,The Internet is extremely slow. I would not recommend this product.,9/05/2015,0
US,11622860,ROA8GC300VUKN,B00LCHN19C,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,1,1,N,Y,"has been good, but other than that I feel it is ...","The battery life, so far, has been good, but other than that I feel it is a promotional commercial for Amazon all the time. Small screen, difficult to maneuver from site to site. Don't like the browser it selected and it will not allow me to change. Wouldn't buy again.",9/05/2015,0
US,52528724,R3JN74LFRLK7LA,B00LCHRQL6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,0,N,Y,"If you have spent much time using an iPad, ...","If you have spent much time using an iPad, you will find this device frustrating.  I'm a software product manager, and it I spent 15 minutes just trying to find the Settings screen.  I finally found it by using the &#34;Search&#34; feature and searched for &#34;Settings&#34;.  A week later, I'm still not sure if you can find the device settings from the OS menu.<br /><br />This device is very spammy.  The home screen each time you start up the device features an advertisement.  Within the first 3 seconds of using the Silk browser I received a &#34;You have been selected for x...&#34; popup.  To receive said popup I simply typed youtube.com in browser and clicked &#34;Go&#34;.<br /><br />I summary, the Kindle Fire is a cheap iPad knock off.  Half baked, and not very thought through.  Then again, it's cheap",9/05/2015,0
US,52913431,R7SRZVOJE5FRP,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,2,1,3,N,Y,"An Amazon tablet, not an Android tablet.","Google is actively trying to strangle non-Google licensed Android devices from the market like this one. So before you buy this, consider:<br /><br />1) No Google Play Store, where all of the best apps live<br />2) No Google Docs (Drive, Sheets, Docs, etc).<br />3) No Google Maps either<br />4) No Google Chrome<br />5) No Gmail app<br /><br />You can read books, watch videos, etc. Think of it as a window into your Amazon content. Do NOT think of it as a general purpose Android tablet.",9/05/2015,0
US,5335501,RFR13HWEDAHOH,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,2,0,0,N,Y,Underwhelmed,"I was happy when it arrived. It was well packaged, and arrived on time.  When I turned it on,  the image looked rather clean.  Then I set it up, nothing too tedious. Then I opened the interface.  The organization of the interface is annoying and haphazard. The options menu,  which you can always access, is well enough executed. However I noticed ads on everything, even my screen saver.  Thus far I've not found how to disable it, and set a background.  Furthermore,  although this is written with Android, you have no access to the Google play  store, and as such you are missing get out on many of the apps you may have on your other devices.  All in All its a nice monitor which streams Netflix well,  and you can read books on.  Besides that,  meh",9/05/2015,0
US,38686034,R3VYZRZIV69O2M,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,2,0,0,N,Y,Two Stars,There are a lot of apps that are not available on it,9/05/2015,0
US,11779133,R1835MO2BITLQB,B00LCHWEPE,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,0,N,Y,It was not even worth the $79 price. Simply ...,It was not even worth the $79 price. Simply awful processing power. When buttons were pressed sometimes seconds to react,9/05/2015,0
US,40047085,R22SBH9RIFNXBZ,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,2,0,0,N,Y,I am not happy with this device,I am not happy with this device. It has almost NO STORAGE.  It bumps you off the internet and says &#34;critical storage&#34; low.  Can't keep any pictures or video.  I keep deleting and clearing the unused items and they come back! Was really excited about the Amazon Freetime Unlimited but it doesn't work if there's no storage!  I wish I spent the money for an iPad!,9/05/2015,0
US,46299044,R5G0Y89NIPX6L,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,0,N,Y,cool fire.,So far so good...,9/05/2015,0
US,28737039,R1YGNZTXXPMJFG,B00LCI2I7C,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,0,N,Y,connection bad,Internet doesn't stay connected.  I have no problem with my other devices.,9/05/2015,0
US,37013882,R38IT6L048KZCB,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,1,1,N,Y,poor customer service,this device does not come with the free trials that it states. also i am unable to load movies onto it. customer service is not helpful.out of the many different people i spoke to they all had heavy accents and spoke poor English. they were not able to answer my questions or help. they told me they would fix the free trials for me but then put me on hold and came to tell me they would not fix them.,9/05/2015,0
US,4948142,R2FP8C89VQ9HJV,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,2,0,0,N,Y,If your advertising it as an 8 gb then like any other device make it able to support at ...,less then 4 gb are availed on this model. If your advertising it as an 8 gb then like any other device make it able to support at least 6.8 g.  Not 3.9.  Or give us the ability to expand it with a micro SD card. other then the obvious lack of anything close to 8 gb of space this tablet is a great buy.,9/05/2015,0
US,46603086,R8MU4FLGOP3TL,B00LCHS1FG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,0,N,Y,Less Than 4 GB Available!!,"The Fire HD 7 is 8GB, but the user only gets less than half of that for apps, books, photos, etc.  This isn't very much!  It would be nice if the devices were rated by what is actually available to the user.",9/05/2015,0
US,18584710,R2QPVWYNQMJRPR,B00LCI2I7C,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,0,N,Y,Keep Your 3rd Generation Kindle Fire,"I really think the 3rd Generation Kindle is a much better quality device because it is much clearer. This reminds me of the Samsung Galaxy 7&#34; tablet. I did not like it because of it's quality also. The 4th Generation also does not have the HDMI outlet on the device. Still learning more about other features. Maybe that is why when first advertised at $159 for 16g then all of a sudden a price drop to $99.00 was the reason, I don't know, but the price could've dropped even further to $79.00, just disappointed in the 4th Generation Fire HD 7, 7&#34; Display.. Will hang on to my 3rd Generation Kindle Fire HD 7, 7&#34;, 8GB.. Glad it does have front facing and back facing camera. By the way, camera pictures are not a good quality, either..",9/05/2015,0
US,14554411,R189BFAJ9PAIGD,B00LCHOCZY,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,0,N,Y,Three Stars,Had difficulty connecting to the wi-fi.,9/05/2015,0
US,29928132,R1LFEOR0BA7XOH,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,2,N,Y,One Star,I don't like it,9/05/2015,0
US,5173046,R2QBA2RI8DC0G2,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,1,2,N,N,Quite possible the most durable tablet in existence.,"The kindle tablet is extremely durable. This allows my 3 year old to use it without fear of breaking. The tablet has taken multiple spills, dives and crashes and has never suffered a broken screen. I highly recommend a screen protector for this tablet if you have kids using it. I have had all sorts of mystery substances over this tablet but it still runs like a champ. Since the get go my kindle has suffered crashes, and freezes. I have tried unsuccessfully to download a app killer but that has done nothing. The tablet restarts whenever it feels like it, and the screen saver gets frozen.<br /><br />*Pros<br />Extremely Durable one of the most rugged tablets I have ever used<br />Lots of amazon apps to download<br />Ez with the amazon apps<br />Free Music and Books threw the amazon store<br /><br />Cons*<br />Frequent Crashes, Freezes and Malfunctions<br />If you already have prime the free year of prime is not included.",9/05/2015,0
US,4321954,RJKCE5U4DZWFM,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,1,N,Y,didnt like,First it didn't fit right...and very cheaply made. Too much to send back..not happy!,8/05/2015,0
US,24972232,R65NDC9YSC5YM,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,0,N,Y,Comparing my 1st generation Kindle to my 4th gen. K.,"Hate the instant on commercials!  Like my old 1st generation Fire better in a lot of ways.  New one doesn't hold charge as long.  Not sure if I like the front & back camera.  Feels like I'm being watched all the time.  They even said that they could 'observe' me & when they did a + sign would come on.  It comes on frequently. They said I could turn it off, but I've forgotten how to navigate there to find it.  The only reason I bought a new one is because the battery on the old wouldn't hold a charge at all if unplugged.  I need a longer cord for the new one so that I can use it in bed when the battery goes dead (this never happened on my brand new Fire 1 for a long time.)  Can't find where to purchase a longer cord on my new Kindle or on Amazon. They have it, because they showed it briefly & I thought I could go back later & order it, but couldn't find the site.  I like the fact that I can get to YouTube & watch any video I want at any time, as long as the battery is working. Couldn't do that on the older model.  Maybe it's still too new to me & I haven't gotten used to navigating it yet.  All in all, I would buy it again because the price is so low & the value so high compared to anything else.  It's light & small size will fit in an average purse which is wonderful for me.  The picture is excellent & the sound louder than my old one. I can hear it clearly now. LOL!",8/05/2015,0
US,34413703,R38LDOA9FD0M99,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,0,N,Y,Not so ez to buy apps for my grandaugtjer I ...,"Not so ez to buy apps for my grandaugtjer I wanted this to be a learning tool and Have a lot of dificulta get in the right things, cindy",8/05/2015,0
US,12626099,R3D8OA1U2W4WE7,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,1,N,Y,My Kindle,"From Anna,<br /><br />To Whom It May Concern, Slow to learn how to work my Kindle.<br /><br />Anna",8/05/2015,0
US,14447375,R3CPWASCIQX9U7,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,1,1,N,Y,This kindle is a piece of crap the keyboard is awful it is always spacing and ...,This kindle is a piece of crap the keyboard is awful it is always spacing and skipping on it's own.  Was told this would be better than my previous kindle and paid a lot of money.  Very very disappointed,8/05/2015,0
US,7025132,R3KFKZ77Y9QO3,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,1,N,N,"Kindle is great, AP needs to fix issues.","I do not have a problem with the Kindle itself.<br />What I do have a problem with is I ordered this as a gift in a specific color,<br />while it did arrive new in package with no damage seen, the color specified was not what was delivered.<br />What is the purpose of having a choice of colors and when the item delivered is BLACK, not the color wanted/ordered.<br />I do not want to have to return a gift that is very much appreciated because of this.<br />Again my family enjoys the Kindles and we have no problem with the product.<br />This is not the first time that I have had issues with AP being mistaken about a product.",8/05/2015,0
US,38753885,R1Q3QYXEU6R8WW,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,1,N,Y,sorry,Not happy  with this Kindle.  Will return it.,8/05/2015,0
US,44153421,R2I8HI94NA5H1E,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,0,N,Y,does not do much yet,"Have not had it very long so I do not want to be unfair. I am unable to down load instructions after 45 min connected. My 11 year old plays games ok, also is able to order items from Amazon using one click without my password. I tried to order books but was informed my activities would be posted to face book. No ones business what I read, I do not use face book for that reason. Still can not find out how to view movies.  I will keep it since my son plays games, but he can do that on my phone.",8/05/2015,0
US,50770009,R2MT2IU5MQ7VIC,B00LCHS1FG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,1,1,N,Y,"Dissapointed that I was unable to install Google Play, ...","Dissapointed that I was unable to install Google Play, so I would be able to connect with my Chromecast.  I shoud have researched further before purchasing.",8/05/2015,0
US,4830730,R12KB69MN4ILJ0,B00KC6XV58,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,2,0,0,N,Y,Two Stars,doesn't hold a charge;  takes all night to re-charge,8/05/2015,0
US,27206119,R2DD8JZXKNLTTX,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,2,1,1,N,Y,This product doesn't seem to communicte with WordSearchBible software.,I was really disappointed with this product. It works fine but I am a WordSearchBible user.  And in fact the reason I purchased the Fire HD was because of my desire to use it with WordSearchBible.  I am quite disappointed to discover that the two don't communicate and I have lost my money on this thing.,8/05/2015,0
US,49093943,R3K3996TV1V5MX,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,1,1,N,Y,Disappointed that viewing the screen outside is so difficult,Disappointed that viewing the screen outside is so difficult. Would be better if screen background could be reversed in daylight,8/05/2015,0
US,23071288,R3JWMZY85GZO32,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,0,N,Y,One Star,It froze. Had to return it.,8/05/2015,0
